gsm	title	series_id	source_name_ch1	characteristics_ch1	treatment_protocol_ch1	extract_protocol_ch1	description	supplementary_file	relevant	tissue	cell_type	disease
GSM1092267	BT-20_day3_methyl	"GSE44837,GSE44838"	"BT-20 breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: -"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"BT-20_day3;	BT-20 d3"		0			
GSM1092268	BT-474_day3_methyl	"GSE44837,GSE44838"	"BT-474 breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: +;	her2: +"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"BT-474_day3;	BT-474 d3"		0			
GSM1092269	CAMA1_day3_methyl	"GSE44837,GSE44838"	"CAMA1 breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: +"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"CAMA1_day3;	CAMA1 d3"		0			
GSM1092270	EFM19_day3_methyl	"GSE44837,GSE44838"	"EFM19 breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: +"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"EFM19_day3;	EFM19 d3"		0			
GSM1092271	EFM192A_day3_methyl	"GSE44837,GSE44838"	"EFM192A breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: +;	her2: +"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"EFM192A_day3;	EFM192A d3"		0			
GSM1092272	HCC1187_day3_methyl	"GSE44837,GSE44838"	"HCC1187 breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: -"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"HCC1187_day3;	HCC1187 d3"		0			
GSM1092273	HCC1419_day3_methyl	"GSE44837,GSE44838"	"HCC1419 breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: +;	her2: +"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"HCC1419_day3;	HCC1419 d3"		0			
GSM1092274	HCC1500_day3_methyl	"GSE44837,GSE44838"	"HCC1500 breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: +"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"HCC1500_day3;	HCC1500 d3"		0			
GSM1092275	HCC1569_day3_methyl	"GSE44837,GSE44838"	"HCC1569 breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: -;	her2: +"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"HCC1569_day3;	HCC1569 d3"		0			
GSM1092276	HCC1937_day3_methyl	"GSE44837,GSE44838"	"HCC1937 breast cancer cell line, day 3"	"gender: Female;	disease: Breast cancer;	er: -"	NA	Genomic DNA was purified by phenol-chloroform extraction. Quality was assessed by low concentration agarose gel (0.6%) electrophoresis and spectrometry of OD260/280 and OD 260/230 ratio.	"HCC1937_day3;	HCC1937 d3"		0			
