gsm	title	series_id	source_name_ch1	characteristics_ch1	treatment_protocol_ch1	extract_protocol_ch1	description	supplementary_file	relevant	tissue	cell_type	disease
GSM1004625	Primary_Fibroblast_p4_631.1768.1.2	"GSE40909,GSE40927"	Primary fibroblast	"gender: MALE;	passage number: 4;	loring pipeline sample id: 631.1768.1.2;	cell line: HFF637;	tissue: primary fibroblast"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 1		0			
GSM1004626	Primary_Fibroblast_p5_608.1708.2.1	"GSE40909,GSE40927"	Primary fibroblast	"gender: MALE;	passage number: 5;	loring pipeline sample id: 608.1708.2.1;	cell line: HFF148;	tissue: primary fibroblast"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 2		0			
GSM1004627	Primary_Fibroblast_p14_621.1709.2.1	"GSE40909,GSE40927"	Primary fibroblast	"gender: MALE;	passage number: 14;	loring pipeline sample id: 621.1709.2.1;	cell line: HFF149;	tissue: primary fibroblast"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 3		0			
GSM1004628	trans.diff_4F.MIM_HFF637.1_p5_endothelial_630.1764.1.2	"GSE40909,GSE40927"	Transdifferentiated fibroblast to endothelia with Yamanaka transcription factors (OSKM) and MIM media	"gender: MALE;	passage number: 5;	loring pipeline sample id: 630.1764.1.2;	cell line: HFF637;	tissue: transdifferentiated fibroblast to endothelia with Yamanaka transcription factors (OSKM) and MIM media"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 4		0			
GSM1004629	trans.diff_4F.mIR_HFF637.1_p4_endothelial_630.1765.1.2	"GSE40909,GSE40927"	transdifferentiated fibroblast to endothelia with Yamanaka Transcription Factors (OSKM) and miR302-367	"gender: MALE;	passage number: 4;	loring pipeline sample id: 630.1765.1.2;	cell line: HFF637;	tissue: transdifferentiated fibroblast to endothelia with Yamanaka Transcription Factors (OSKM) and miR302-367"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 5		0			
GSM1004630	trans.diff_4F.mIR_HFF637.1_p4_Smooth.Muscle_630.1766.1.2	"GSE40909,GSE40927"	transdifferentiated fibroblast to Smooth Muscle with Yamanaka Transcription Factors (OSKM) and miR302-368	"gender: MALE;	passage number: 4;	loring pipeline sample id: 630.1766.1.2;	cell line: HFF637;	tissue: transdifferentiated fibroblast to Smooth Muscle with Yamanaka Transcription Factors (OSKM) and miR302-368"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 6		0			
GSM1004631	trans.diff_4F_HFF637.1_p5_Smooth.Muscle_630.1767.1.2	"GSE40909,GSE40927"	transdifferentiated fibroblast to Smooth Muscle with Yamanaka Transcription Factors (OSKM)	"gender: MALE;	passage number: 5;	loring pipeline sample id: 630.1767.1.2;	cell line: HFF637;	tissue: transdifferentiated fibroblast to Smooth Muscle with Yamanaka Transcription Factors (OSKM)"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 7		0			
GSM1004632	hiPS_K633IPS1_p44_633.1773.1.2	"GSE40909,GSE40927"	Keratinocyte-derived human induced pluripotent cells	"gender: UNKNOWN;	passage number: 44;	loring pipeline sample id: 633.1773.1.2;	cell line: K633;	tissue: Keratinocyte-derived human induced pluripotent cells"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 8		0			
GSM1004633	hES_Hues9_p49_628.1763.1.2	"GSE40909,GSE40927"	Human embryonic stem cell undifferentiated	"gender: FEMALE;	passage number: 49;	loring pipeline sample id: 628.1763.1.2;	cell line: HUES9;	tissue: human embryonic stem cell undifferentiated"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 9		0			
GSM1004634	hES.diff_Hues9_p4_Smooth.Muscle_628.1762.1.2	"GSE40909,GSE40927"	Human embryonic stem cell differentiated smooth muscle	"gender: FEMALE;	passage number: 4;	loring pipeline sample id: 628.1762.1.2;	cell line: HUES9;	tissue: human embryonic stem cell differentiated smooth muscle"	NA	genomic DNA was extracted and purified from LBC samples using Qiagen DNeasy Kit according to standard instructions	SAMPLE 10		0			
